ZIP,PARENT_METRO_REGION,market_score,market_category,Median_Income,county_adj,score_adj,max_ltv,MEDIAN_SALE_PRICE,HOMES_SOLD,MEDIAN_DOM
90660,"Los Angeles, CA",43.90031647043827,Neutral,35532,-2,0,68,516000.0,2.0,119.5
90274,"Los Angeles, CA",55.943451041788336,Neutral,89875,-2,0,68,788000.0,2.0,93.5
90045,"Los Angeles, CA",82.30181019552548,Prime,61278,-2,2,70,1950000.0,63.0,34.0
91325,"Los Angeles, CA",33.938435263178064,Declining,37107,-2,-5,63,435000.0,5.0,79.0
90230,"Los Angeles, CA",79.51343904616913,Prime,64574,-2,2,70,850000.0,77.0,53.0
91344,"Los Angeles, CA",37.02574890636417,Neutral,45903,-2,0,68,1100000.0,1.0,63.0
91340,"Los Angeles, CA",68.1275625484183,Neutral,33142,-2,0,68,720000.0,27.0,44.5
90277,"Los Angeles, CA",79.97228223807684,Prime,78560,-2,2,70,2342000.0,38.0,24.0
90006,"Los Angeles, CA",29.629810802168176,Declining,27589,-2,-5,63,715000.0,7.0,55.0
91741,"Los Angeles, CA",22.286169512650183,Declining,47658,-2,-5,63,1225000.0,1.0,114.0
90069,"Los Angeles, CA",56.120780796140835,Neutral,72759,-2,0,68,1405000.0,101.0,70.0
90025,"Los Angeles, CA",32.875196157898195,Declining,67377,-2,-5,63,1811250.0,6.0,66.5
91343,"Los Angeles, CA",76.36523669512869,Prime,33865,-2,2,70,925000.0,55.0,21.0
92277,"Riverside, CA",48.15597427161178,Neutral,36330,-1,0,69,253000.0,79.0,77.0
90717,"Los Angeles, CA",70.69429304711413,Prime,43211,-2,2,70,1373500.0,6.0,10.0
90731,"Los Angeles, CA",39.36850088495319,Neutral,37626,-2,0,68,1040000.0,19.0,61.0
93536,"Los Angeles, CA",57.110672622956606,Neutral,48208,-2,0,68,640000.0,1.0,14.0
92346,"Riverside, CA",64.6047000264891,Neutral,36187,-1,0,69,575000.0,121.0,42.0
92532,"Riverside, CA",35.336021813358585,Neutral,47296,-1,0,69,502272.5,2.0,63.0
93552,"Los Angeles, CA",60.9325700634416,Neutral,34450,-2,0,68,497450.0,54.0,34.0
90094,"Los Angeles, CA",60.98998420548828,Neutral,113705,-2,0,68,2980000.0,7.0,12.0
92562,"Riverside, CA",48.43514630068346,Neutral,49126,-1,0,69,475000.0,23.0,73.5
90042,"Los Angeles, CA",84.84705422211279,Prime,42405,-2,2,70,1150000.0,75.0,36.0
92230,"Riverside, CA",54.00655945173452,Neutral,39286,-1,0,69,360000.0,3.0,42.0
91333,"Los Angeles, CA",,Neutral,,-2,0,68,609000.0,1.0,19.0
91007,"Los Angeles, CA",56.58258790396794,Neutral,49317,-2,0,68,878000.0,18.0,81.0
90266,"Los Angeles, CA",70.26976997151287,Prime,103855,-2,2,70,3300000.0,75.0,27.0
91406,"Los Angeles, CA",40.346424097067626,Neutral,37926,-2,0,68,639500.0,2.0,18.5
90802,"Los Angeles, CA",61.49247666792116,Neutral,49788,-2,0,68,515000.0,91.0,83.0
91321,"Los Angeles, CA",46.167032517817496,Neutral,37750,-2,0,68,412500.0,22.0,49.0
92394,"Riverside, CA",60.034497813880385,Neutral,33836,-1,0,69,430000.0,74.0,43.0
92557,"Riverside, CA",31.964008730008675,Declining,37782,-1,-5,64,240000.0,4.0,82.0
93534,"Los Angeles, CA",49.241295818970755,Neutral,34527,-2,0,68,425000.0,73.0,71.5
91352,"Los Angeles, CA",29.757438069858704,Declining,30866,-2,-5,63,598000.0,3.0,98.0
91767,"Los Angeles, CA",68.30272999413235,Neutral,32404,-2,0,68,730000.0,37.0,21.0
92359,"Riverside, CA",49.617727559031486,Neutral,40117,-1,0,69,488000.0,17.0,34.0
90603,"Los Angeles, CA",42.3909484336903,Neutral,46151,-2,0,68,515000.0,5.0,57.0
92571,"Riverside, CA",54.28080312822379,Neutral,32845,-1,0,69,420000.0,4.0,40.0
90605,"Los Angeles, CA",27.519086418578166,Declining,40329,-2,-5,63,1785000.0,2.0,182.0
91303,"Los Angeles, CA",54.530745056248286,Neutral,34226,-2,0,68,937000.0,8.0,34.5
91505,"Los Angeles, CA",33.223731718727734,Declining,55611,-2,-5,63,555000.0,3.0,76.0
91108,"Los Angeles, CA",78.45157243785667,Prime,72264,-2,2,70,3349000.0,18.0,32.0
90606,"Los Angeles, CA",39.04792111080252,Neutral,38319,-2,0,68,845000.0,3.0,34.0
91604,"Los Angeles, CA",65.71600088204474,Neutral,70013,-2,0,68,1757500.0,88.0,48.0
91401,"Los Angeles, CA",37.66613395225308,Neutral,35693,-2,0,68,812500.0,10.0,71.0
91803,"Los Angeles, CA",29.53192533401675,Declining,38459,-2,-5,63,935000.0,1.0,7.0
91350,"Los Angeles, CA",76.0267186147246,Prime,57984,-2,2,70,825000.0,81.0,37.5
91764,"Riverside, CA",12.47051358385762,Declining,34065,-1,-5,64,1077500.0,2.0,220.5
91345,"Los Angeles, CA",11.252688566542918,Declining,33240,-2,-5,63,1521000.0,1.0,65.0
90038,"Los Angeles, CA",40.71779364233864,Neutral,34620,-2,0,68,1155000.0,25.0,83.5
90290,"Los Angeles, CA",33.626981603237155,Declining,69113,-2,-5,63,2312500.0,8.0,101.0
91602,"Los Angeles, CA",60.520526280770625,Neutral,59581,-2,0,68,1216500.0,38.0,34.0
90501,"Los Angeles, CA",64.43452791704668,Neutral,41101,-2,0,68,880000.0,3.0,8.0
90503,"Los Angeles, CA",63.228019531552704,Neutral,60875,-2,0,68,645000.0,11.0,52.0
91605,"Los Angeles, CA",16.888815622224453,Declining,29375,-2,-5,63,377500.0,2.0,111.5
91104,"Los Angeles, CA",59.0521405282202,Neutral,47648,-2,0,68,806500.0,2.0,41.0
90066,"Los Angeles, CA",26.352103647437463,Declining,60593,-2,-5,63,1190000.0,5.0,118.0
91331,"Los Angeles, CA",74.00990093876084,Prime,30081,-2,2,70,780000.0,57.0,30.0
91505,"Los Angeles, CA",64.37712700889728,Neutral,55611,-2,0,68,1150000.0,54.0,42.5
93543,"Los Angeles, CA",53.13821722617714,Neutral,39473,-2,0,68,482500.0,23.0,55.0
91724,"Los Angeles, CA",62.624565695245174,Neutral,45103,-2,0,68,525000.0,5.0,38.0
91042,"Los Angeles, CA",37.936867873899104,Neutral,35895,-2,0,68,952500.0,2.0,47.5
90035,"Los Angeles, CA",29.295890791956403,Declining,59846,-2,-5,63,1587500.0,6.0,99.5
90293,"Los Angeles, CA",78.47368556162894,Prime,74795,-2,2,70,2500000.0,9.0,25.0
92359,"Riverside, CA",50.3117483033878,Neutral,40117,-1,0,69,504000.0,18.0,34.0
90810,"Los Angeles, CA",56.480392239201095,Neutral,32935,-2,0,68,717500.0,20.0,36.5
91342,"Los Angeles, CA",75.05820652267849,Prime,35904,-2,2,70,825000.0,63.0,36.5
91354,"Los Angeles, CA",52.46622092832607,Neutral,71340,-2,0,68,629000.0,9.0,43.0
92376,"Riverside, CA",28.049383661093042,Declining,32752,-1,-5,64,380000.0,2.0,76.5
92377,"Riverside, CA",67.96867205003359,Neutral,39759,-1,0,69,670000.0,47.0,35.0
92408,"Riverside, CA",41.091243168464906,Neutral,27898,-1,0,69,536500.0,12.0,75.0
92201,"Riverside, CA",20.935235341064942,Declining,33296,-1,-5,64,330000.0,1.0,25.0
91354,"Los Angeles, CA",41.797696291367245,Neutral,71340,-2,0,68,580000.0,7.0,50.0
92557,"Riverside, CA",74.87390423856148,Prime,37782,-1,2,71,590000.0,103.0,34.0
92365,"Riverside, CA",24.794933269952395,Declining,23551,-1,-5,64,250000.0,1.0,100.0
90027,"Los Angeles, CA",29.2092348063914,Declining,47407,-2,-5,63,1225000.0,5.0,81.0
90046,"Los Angeles, CA",43.75953621092269,Neutral,62365,-2,0,68,844000.0,24.0,141.0
91016,"Los Angeles, CA",78.6626733137436,Prime,46914,-2,2,70,1147000.0,38.0,33.5
90247,"Los Angeles, CA",33.50047663545413,Declining,35080,-2,-5,63,1227500.0,10.0,42.5
91764,"Riverside, CA",67.2620201370372,Neutral,34065,-1,0,69,628828.5,68.0,42.0
90715,"Los Angeles, CA",57.43717193930931,Neutral,36716,-2,0,68,460000.0,5.0,29.0
90201,"Los Angeles, CA",27.569118969171136,Declining,26125,-2,-5,63,915000.0,12.0,62.0
90220,"Los Angeles, CA",30.645206108489987,Declining,32218,-2,-5,63,1085000.0,3.0,106.0
91786,"Riverside, CA",32.727482416113496,Declining,40282,-1,-5,64,1350000.0,4.0,47.0
92339,"Riverside, CA",43.53486054063328,Neutral,55511,-1,0,69,222500.0,6.0,31.0
90042,"Los Angeles, CA",85.2766098298927,Prime,42405,-2,2,70,1225000.0,51.0,25.5
93534,"Los Angeles, CA",33.09343483552492,Declining,34527,-2,-5,63,300000.0,5.0,15.0
91763,"Riverside, CA",32.39353633841872,Declining,32404,-1,-5,64,1119500.0,2.0,63.5
90815,"Los Angeles, CA",76.46963002288992,Prime,60679,-2,2,70,1150000.0,58.0,29.0
92315,"Riverside, CA",11.182618731757122,Declining,37272,-1,-5,64,490000.0,1.0,205.0
91405,"Los Angeles, CA",23.323362914112383,Declining,30745,-2,-5,63,508500.0,2.0,10.0
91301,"Los Angeles, CA",54.40258846100791,Neutral,74803,-2,0,68,407000.0,6.0,28.5
92399,"Riverside, CA",46.93578514732392,Neutral,38972,-1,0,69,601900.0,7.0,62.0
92308,"Riverside, CA",22.562190040888346,Declining,32970,-1,-5,64,180000.0,3.0,72.0
92335,"Riverside, CA",69.08471012300213,Neutral,32757,-1,0,69,585000.0,49.0,39.0
90803,"Los Angeles, CA",36.2812624489649,Neutral,71891,-2,0,68,1764000.0,12.0,138.0
92223,"Riverside, CA",34.18812669302339,Declining,42581,-1,-5,64,455000.0,2.0,31.0
91740,"Los Angeles, CA",23.570865477188946,Declining,40044,-2,-5,63,1225000.0,1.0,37.0
90706,"Los Angeles, CA",61.60869866549229,Neutral,34573,-2,0,68,821000.0,62.0,34.0
92366,"Riverside, CA",,Neutral,,-1,0,69,250000.0,1.0,100.0
91423,"Los Angeles, CA",59.53204343831332,Neutral,65542,-2,0,68,735000.0,20.0,42.5
90034,"Los Angeles, CA",65.75679063234415,Neutral,59474,-2,0,68,1338000.0,42.0,79.0
92501,"Riverside, CA",68.47401536399947,Neutral,39615,-1,0,69,557500.0,24.0,42.0
91387,"Los Angeles, CA",64.66252671789475,Neutral,46090,-2,0,68,780000.0,79.0,47.0
91605,"Los Angeles, CA",60.60857775818849,Neutral,29375,-2,0,68,942500.0,38.0,48.5
92411,"Riverside, CA",49.209909056747755,Neutral,25975,-1,0,69,440000.0,43.0,29.5
91204,"Los Angeles, CA",6.92882500891312,Declining,29555,-2,-5,63,925000.0,1.0,97.0
92256,"Riverside, CA",33.73655616355446,Declining,33571,-1,-5,64,367800.0,16.0,64.5
91203,"Los Angeles, CA",44.65517324448735,Neutral,41284,-2,0,68,890000.0,13.0,41.5
90027,"Los Angeles, CA",74.27904272998677,Prime,47407,-2,2,70,1899000.0,51.0,47.5
91505,"Los Angeles, CA",56.793345544612194,Neutral,55611,-2,0,68,827500.0,4.0,53.0
91768,"Los Angeles, CA",38.049658992756605,Neutral,27778,-2,0,68,667226.0,4.0,45.5
92344,"Riverside, CA",59.60136965253561,Neutral,39896,-1,0,69,557990.0,69.0,55.0
91708,"Riverside, CA",61.18779864824477,Neutral,50574,-1,0,69,709569.0,34.0,51.0
91205,"Los Angeles, CA",43.39451795681434,Neutral,28679,-2,0,68,822500.0,2.0,35.0
90732,"Los Angeles, CA",66.55977706260985,Neutral,54640,-2,0,68,790000.0,19.0,31.0
91780,"Los Angeles, CA",40.272777630026745,Neutral,41547,-2,0,68,687500.0,6.0,135.5
91206,"Los Angeles, CA",62.678738636566564,Neutral,41269,-2,0,68,1962500.0,2.0,10.0
92567,"Riverside, CA",46.44852802224334,Neutral,36288,-1,0,69,573421.5,20.0,57.0
90024,"Los Angeles, CA",50.45845249731392,Neutral,21670,-2,0,68,1400000.0,103.0,51.5
90004,"Los Angeles, CA",20.776616661285495,Declining,35738,-2,-5,63,2347000.0,3.0,63.0
90003,"Los Angeles, CA",54.62427481212864,Neutral,25731,-2,0,68,600000.0,23.0,57.0
92311,"Riverside, CA",55.09504462558721,Neutral,30772,-1,0,69,280000.0,55.0,57.5
90005,"Los Angeles, CA",43.45546775114343,Neutral,31593,-2,0,68,2145000.0,2.0,165.5
91204,"Los Angeles, CA",26.81247753552729,Declining,29555,-2,-5,63,670000.0,4.0,77.0
91344,"Los Angeles, CA",51.1728622680207,Neutral,45903,-2,0,68,420000.0,3.0,75.0
90303,"Los Angeles, CA",35.23916742899874,Neutral,32278,-2,0,68,771000.0,8.0,60.5
92203,"Riverside, CA",35.78350193790003,Neutral,45379,-1,0,69,797500.0,2.0,6.5
90046,"Los Angeles, CA",58.769302744442186,Neutral,62365,-2,0,68,1672500.0,86.0,103.5
91768,"Los Angeles, CA",51.77584652888139,Neutral,27778,-2,0,68,685000.0,41.0,54.0
91607,"Los Angeles, CA",29.722954023033843,Declining,45873,-2,-5,63,1162500.0,4.0,73.0
93552,"Los Angeles, CA",60.9325700634416,Neutral,34450,-2,0,68,497450.0,54.0,34.0
90746,"Los Angeles, CA",67.72529880180971,Neutral,46564,-2,0,68,854000.0,33.0,43.0
92507,"Riverside, CA",50.035288585590564,Neutral,30462,-1,0,69,383995.0,24.0,45.5
90602,"Los Angeles, CA",26.00306291118626,Declining,32477,-2,-5,63,844500.0,2.0,116.0
90810,"Los Angeles, CA",48.63553160658827,Neutral,32935,-2,0,68,840000.0,2.0,50.5
91786,"Riverside, CA",68.40241750826974,Neutral,40282,-1,0,69,756495.0,96.0,34.0
91776,"Los Angeles, CA",53.6076227230755,Neutral,32139,-2,0,68,1254000.0,2.0,32.5
91601,"Los Angeles, CA",61.35394434178816,Neutral,44236,-2,0,68,1202500.0,26.0,53.0
90014,"Los Angeles, CA",22.93857836427194,Declining,32149,-2,-5,63,580000.0,5.0,131.0
90012,"Los Angeles, CA",34.88982964802197,Declining,33370,-2,-5,63,537500.0,20.0,69.5
90221,"Los Angeles, CA",44.900887218657715,Neutral,30200,-2,0,68,675000.0,28.0,60.0
90732,"Los Angeles, CA",29.32867711704688,Declining,54640,-2,-5,63,1375000.0,1.0,51.0
91214,"Los Angeles, CA",86.74627012530784,Prime,62194,-2,2,70,1353500.0,44.0,28.5
91501,"Los Angeles, CA",61.25752888247477,Neutral,41289,-2,0,68,1050000.0,3.0,30.0
92307,"Riverside, CA",40.201842975346985,Neutral,34605,-1,0,69,350000.0,1.0,29.0
92545,"Riverside, CA",59.28339919682733,Neutral,34709,-1,0,69,420000.0,135.0,53.5
90302,"Los Angeles, CA",49.796664659774734,Neutral,34637,-2,0,68,556500.0,18.0,45.5
92240,"Riverside, CA",23.57806905636954,Declining,29665,-1,-5,64,157500.0,8.0,115.0
90305,"Los Angeles, CA",38.00102957004724,Neutral,43270,-2,0,68,615000.0,7.0,154.0
90069,"Los Angeles, CA",47.477746101782145,Neutral,72759,-2,0,68,3097500.0,34.0,57.0
91773,"Los Angeles, CA",79.07651612412255,Prime,47631,-2,2,70,900000.0,69.0,28.0
90241,"Los Angeles, CA",57.42446951462878,Neutral,39374,-2,0,68,569000.0,7.0,26.0
90035,"Los Angeles, CA",53.62236799883242,Neutral,59846,-2,0,68,1835000.0,37.0,51.0
91792,"Los Angeles, CA",69.01901459489832,Neutral,39114,-2,0,68,853500.0,24.0,33.0
90706,"Los Angeles, CA",66.5629390559743,Neutral,34573,-2,0,68,832500.0,46.0,34.0
90503,"Los Angeles, CA",82.81591403655125,Prime,60875,-2,2,70,1228000.0,52.0,23.5
91304,"Los Angeles, CA",33.48092861872839,Declining,37285,-2,-5,63,585000.0,1.0,67.0
91746,"Los Angeles, CA",66.39886495445721,Neutral,31847,-2,0,68,775000.0,38.0,37.5
90274,"Los Angeles, CA",57.341534611781384,Neutral,89875,-2,0,68,1300000.0,7.0,57.0
90280,"Los Angeles, CA",52.68180028576782,Neutral,30663,-2,0,68,847500.0,8.0,66.0
91381,"Los Angeles, CA",40.212127802461126,Neutral,70397,-2,0,68,660000.0,4.0,79.5
91406,"Los Angeles, CA",43.63984285830204,Neutral,37926,-2,0,68,1395000.0,1.0,18.0
92333,"Riverside, CA",3.6622222535900617,Declining,-,-1,-5,64,557000.0,1.0,534.0
90745,"Los Angeles, CA",53.55206254529303,Neutral,35300,-2,0,68,605000.0,11.0,40.0
91304,"Los Angeles, CA",62.89193547211492,Neutral,37285,-2,0,68,1000000.0,73.0,47.0
91803,"Los Angeles, CA",42.37553432595283,Neutral,38459,-2,0,68,808500.0,2.0,72.5
92311,"Riverside, CA",52.509739709105276,Neutral,30772,-1,0,69,279000.0,50.0,61.5
93551,"Los Angeles, CA",68.31173835417053,Neutral,49855,-2,0,68,600000.0,136.0,48.0
92201,"Riverside, CA",50.129780280009165,Neutral,33296,-1,0,69,580000.0,133.0,69.0
91214,"Los Angeles, CA",44.932282237453364,Neutral,62194,-2,0,68,930000.0,2.0,59.0
92583,"Riverside, CA",22.593272530932563,Declining,30291,-1,-5,64,280000.0,4.0,84.0
92230,"Riverside, CA",54.00655945173452,Neutral,39286,-1,0,69,360000.0,3.0,42.0
92530,"Riverside, CA",72.75663256762938,Prime,36203,-1,2,71,587500.0,131.0,41.0
91030,"Los Angeles, CA",76.67149347139598,Prime,73363,-2,2,70,2143000.0,6.0,16.5
91355,"Los Angeles, CA",52.893966403000746,Neutral,56964,-2,0,68,669000.0,11.0,36.0
90717,"Los Angeles, CA",75.0238068837216,Prime,43211,-2,2,70,900000.0,31.0,35.0
90255,"Los Angeles, CA",37.860163005612215,Neutral,28130,-2,0,68,725000.0,22.0,62.0
93510,"Los Angeles, CA",60.07564732969024,Neutral,51544,-2,0,68,870000.0,15.0,33.5
90249,"Los Angeles, CA",45.50669366449568,Neutral,38086,-2,0,68,860000.0,3.0,42.0
91803,"Los Angeles, CA",56.97132163969655,Neutral,38459,-2,0,68,1031500.0,22.0,62.0
92544,"Riverside, CA",57.36348574695944,Neutral,32554,-1,0,69,477500.0,92.0,56.0
91403,"Los Angeles, CA",63.16941483117101,Neutral,65370,-2,0,68,630000.0,23.0,77.0
91790,"Los Angeles, CA",76.66919340718039,Prime,36732,-2,2,70,837500.0,54.0,29.0
90815,"Los Angeles, CA",46.49446761784181,Neutral,60679,-2,0,68,555000.0,9.0,66.0
90049,"Los Angeles, CA",65.19294036958178,Neutral,91316,-2,0,68,4700000.0,79.0,36.0
91737,"Riverside, CA",69.60823093348587,Neutral,51417,-1,0,69,935000.0,45.0,32.0
90602,"Los Angeles, CA",46.53573596358667,Neutral,32477,-2,0,68,868000.0,17.0,39.0
92253,"Riverside, CA",50.10738107225319,Neutral,47124,-1,0,69,610000.0,71.0,60.0
90042,"Los Angeles, CA",29.466019305821405,Declining,42405,-2,-5,63,802750.0,4.0,76.0
90723,"Los Angeles, CA",64.87812949001767,Neutral,31395,-2,0,68,660000.0,15.0,36.0
90008,"Los Angeles, CA",19.147921085791904,Declining,36362,-2,-5,63,709000.0,1.0,136.0
91702,"Los Angeles, CA",59.669812966717494,Neutral,33244,-2,0,68,732500.0,60.0,47.0
90077,"Los Angeles, CA",41.39768787209572,Neutral,89905,-2,0,68,4146750.0,28.0,102.0
91761,"Riverside, CA",75.68952670142932,Prime,40185,-1,2,71,765000.0,88.0,33.0
91733,"Los Angeles, CA",21.29152269175612,Declining,27167,-2,-5,63,665000.0,3.0,87.0
90805,"Los Angeles, CA",69.0348759220424,Neutral,30747,-2,0,68,736000.0,80.0,39.0
91367,"Los Angeles, CA",72.53836024730317,Prime,56723,-2,2,70,1162500.0,100.0,39.0
92315,"Riverside, CA",44.94377935013487,Neutral,37272,-1,0,69,600000.0,89.0,95.0
92562,"Riverside, CA",71.5497495100396,Prime,49126,-1,2,71,680000.0,191.0,33.0
91607,"Los Angeles, CA",72.4271246392184,Prime,45873,-2,2,70,1715000.0,27.0,44.0
91780,"Los Angeles, CA",62.06260324845866,Neutral,41547,-2,0,68,1561000.0,2.0,2.0
92346,"Riverside, CA",65.55995872940825,Neutral,36187,-1,0,69,585000.0,110.0,40.0
91750,"Los Angeles, CA",66.44938135059888,Neutral,46535,-2,0,68,1000000.0,49.0,28.0
93563,"Los Angeles, CA",18.99113661035697,Declining,-,-2,-5,63,330000.0,1.0,7.0
93532,"Los Angeles, CA",49.58405306667489,Neutral,47589,-2,0,68,439000.0,5.0,69.0
90010,"Los Angeles, CA",37.202513233097825,Neutral,66101,-2,0,68,700000.0,10.0,94.5
92591,"Riverside, CA",73.39968924889149,Prime,45880,-1,2,71,793750.0,84.0,37.0
92264,"Riverside, CA",46.940330590722056,Neutral,45708,-1,0,69,1495000.0,70.0,82.0
91711,"Los Angeles, CA",83.8654974850926,Prime,49386,-2,2,70,1080000.0,81.0,23.0
91755,"Los Angeles, CA",36.45589112969652,Neutral,30203,-2,0,68,817500.0,5.0,36.0
91303,"Los Angeles, CA",45.42533748281342,Neutral,34226,-2,0,68,445000.0,5.0,39.0
90005,"Los Angeles, CA",33.17260723285956,Declining,31593,-2,-5,63,758500.0,10.0,65.5
92883,"Riverside, CA",45.469240627596314,Neutral,50170,-1,0,69,620000.0,2.0,63.5
92509,"Riverside, CA",35.25133123925647,Neutral,35329,-1,0,69,560000.0,3.0,18.0
90057,"Los Angeles, CA",41.49985023661247,Neutral,27087,-2,0,68,450000.0,5.0,65.0
92345,"Riverside, CA",59.32542106110367,Neutral,30156,-1,0,69,449500.0,188.0,50.0
92322,"Riverside, CA",31.80966328356704,Declining,-,-1,-5,64,360000.0,13.0,80.0
91355,"Los Angeles, CA",57.447099857413185,Neutral,56964,-2,0,68,530000.0,24.0,31.0
90043,"Los Angeles, CA",57.890997414107105,Neutral,35206,-2,0,68,910000.0,64.0,54.0
91710,"Riverside, CA",24.497113332867162,Declining,40969,-1,-5,64,957500.0,4.0,127.0
91606,"Los Angeles, CA",56.09940209344275,Neutral,32572,-2,0,68,584000.0,9.0,42.0
92363,"Riverside, CA",20.86033992334623,Declining,21835,-1,-5,64,122250.0,14.0,127.0
90067,"Los Angeles, CA",38.143915195364045,Neutral,93125,-2,0,68,6495000.0,1.0,141.0
91367,"Los Angeles, CA",55.68448238426855,Neutral,56723,-2,0,68,530000.0,21.0,28.0
90405,"Los Angeles, CA",58.86058668304095,Neutral,75495,-2,0,68,1475000.0,22.0,42.0
91741,"Los Angeles, CA",43.71561882437858,Neutral,47658,-2,0,68,705000.0,5.0,50.0
90291,"Los Angeles, CA",58.9450704531431,Neutral,80550,-2,0,68,2455000.0,79.0,63.0
92342,"Riverside, CA",47.61784438457484,Neutral,47482,-1,0,69,390000.0,33.0,88.0
91768,"Los Angeles, CA",23.52701699972619,Declining,27778,-2,-5,63,1200000.0,1.0,389.0
91609,"Los Angeles, CA",,Neutral,,-2,0,68,979500.0,6.0,70.0
91740,"Los Angeles, CA",43.09272939806731,Neutral,40044,-2,0,68,645000.0,1.0,112.0
92336,"Riverside, CA",35.104343598797335,Neutral,45501,-1,0,69,875000.0,1.0,80.0
91752,"Riverside, CA",21.99480027564974,Declining,40266,-1,-5,64,525000.0,3.0,85.0
90731,"Los Angeles, CA",74.30018091926684,Prime,37626,-2,2,70,920000.0,41.0,28.0
92371,"Riverside, CA",56.571134882825014,Neutral,32446,-1,0,69,470000.0,33.0,91.0
90755,"Los Angeles, CA",51.22678032190654,Neutral,49575,-2,0,68,705000.0,22.0,46.0
92883,"Riverside, CA",62.73174928166413,Neutral,50170,-1,0,69,761000.0,152.0,59.0
90011,"Los Angeles, CA",7.435870019978359,Declining,24657,-2,-5,63,652500.0,2.0,144.5
90028,"Los Angeles, CA",41.31362850010113,Neutral,39352,-2,0,68,804000.0,16.0,53.5
93516,"Riverside, CA",29.66205009507583,Declining,35278,-1,-5,64,159750.0,4.0,66.5
92285,"Riverside, CA",18.852448325690983,Declining,19842,-1,-5,64,285000.0,8.0,124.5
90301,"Los Angeles, CA",24.721710529109764,Declining,29798,-2,-5,63,836868.5,8.0,136.0
92225,"Riverside, CA",28.663825951123616,Declining,22621,-1,-5,64,255000.0,22.0,96.5
91766,"Los Angeles, CA",39.49778846237374,Neutral,31377,-2,0,68,680000.0,15.0,39.0
91701,"Riverside, CA",65.86187314066429,Neutral,46875,-1,0,69,895000.0,49.0,37.5
93544,"Los Angeles, CA",45.57155647379234,Neutral,37202,-2,0,68,460000.0,2.0,152.0
91042,"Los Angeles, CA",53.42682261681397,Neutral,35895,-2,0,68,562500.0,1.0,22.0
91106,"Los Angeles, CA",71.71465113753227,Prime,56368,-2,2,70,925000.0,7.0,28.0
93535,"Los Angeles, CA",71.67106405345287,Prime,33114,-2,2,70,445000.0,164.0,38.0
92557,"Riverside, CA",74.33623489811634,Prime,37782,-1,2,71,580000.0,107.0,34.5
92252,"Riverside, CA",10.423539662534706,Declining,29443,-1,-5,64,460000.0,2.0,92.0
92595,"Riverside, CA",36.085658068822504,Neutral,36767,-1,0,69,485000.0,1.0,475.0
92234,"Riverside, CA",17.758359460737108,Declining,33397,-1,-5,64,565000.0,3.0,75.0
91423,"Los Angeles, CA",42.59506877712498,Neutral,65542,-2,0,68,840000.0,7.0,38.0
90503,"Los Angeles, CA",77.81103544009251,Prime,60875,-2,2,70,1380000.0,31.0,24.0
91042,"Los Angeles, CA",68.42467241021855,Neutral,35895,-2,0,68,900000.0,45.0,46.0
92881,"Riverside, CA",51.21735592720128,Neutral,48967,-1,0,69,836750.0,48.0,59.0
90805,"Los Angeles, CA",70.90743031890666,Prime,30747,-2,2,70,725000.0,57.0,30.5
91709,"Riverside, CA",80.24289783342465,Prime,50750,-1,2,71,1120000.0,113.0,22.5
91765,"Los Angeles, CA",51.580986377445356,Neutral,47377,-2,0,68,599000.0,27.0,49.5
90010,"Los Angeles, CA",37.202513233097825,Neutral,66101,-2,0,68,700000.0,10.0,94.5
91780,"Los Angeles, CA",79.57277423004759,Prime,41547,-2,2,70,1094000.0,30.0,26.0
92530,"Riverside, CA",73.32154377399803,Prime,36203,-1,2,71,590000.0,125.0,39.0
91722,"Los Angeles, CA",48.37711139592151,Neutral,35228,-2,0,68,630000.0,5.0,58.0
90001,"Los Angeles, CA",33.88710339350771,Declining,27575,-2,-5,63,630000.0,13.0,56.5
91702,"Los Angeles, CA",21.878936343741188,Declining,33244,-2,-5,63,1180000.0,3.0,63.0
91706,"Los Angeles, CA",68.51246602915725,Neutral,29881,-2,0,68,690000.0,54.0,38.0
90504,"Los Angeles, CA",56.7981299261612,Neutral,46282,-2,0,68,697500.0,2.0,42.0
91766,"Los Angeles, CA",59.188547281676804,Neutral,31377,-2,0,68,670000.0,79.0,40.0
90814,"Los Angeles, CA",69.33680577481336,Neutral,58350,-2,0,68,875000.0,31.0,38.5
92398,"Riverside, CA",22.785475313554645,Declining,38750,-1,-5,64,222500.0,2.0,40.0
91411,"Los Angeles, CA",30.341548405524343,Declining,40496,-2,-5,63,529000.0,3.0,68.0
90605,"Los Angeles, CA",74.82921533009538,Prime,40329,-2,2,70,850000.0,38.0,32.0
92587,"Riverside, CA",52.24026891199883,Neutral,42763,-1,0,69,635750.0,58.0,49.0
92570,"Riverside, CA",69.16499099178404,Neutral,31952,-1,0,69,602462.5,74.0,43.0
92284,"Riverside, CA",46.18739534915207,Neutral,31992,-1,0,69,365000.0,113.0,76.0
90048,"Los Angeles, CA",49.44324180604351,Neutral,74361,-2,0,68,2625000.0,50.0,93.0
91765,"Los Angeles, CA",67.65905998662038,Neutral,47377,-2,0,68,951250.0,82.0,35.0
91773,"Los Angeles, CA",64.26169356006751,Neutral,47631,-2,0,68,630000.0,7.0,39.0
91607,"Los Angeles, CA",44.681655485062244,Neutral,45873,-2,0,68,620000.0,15.0,92.0
